cadence,eyeMoveBigHorizontal,focus,numBlinks,sleepy
0,0,0,0,0
0,0,2,3,1
0,0,2,7,1
0,0,2,1,0
0,0,2,3,0
0,0,2,4.067797,0
0,2.068965,3,7.241379,1
0,0,3,0,1
0,0,0,0,0
0,0,2,3,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,3,1
0,0,2,6,1
0,0,2,2,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,1.132076,2,15.84906,1
0,0,2,13,1
0,0,1,14,3
0,0,3,12,2
0,0,1,12,3
0,0,2,17,3
0,0,1,15,3
0,0,1,14,3
0,0,1,16,3
0,0,2,18,2
0,0,3,13,3
0,0,2,14,2
0,0,3,10,2
0,0,2,14,2
0,0,2,14,3
0,0,1,13,3
0,0,2,8,3
0,0,3,14,3
0,0,2,14,3
0,0,3,10,3
0,0,2,10,3
0,0,2,10,3
0,0,2,11,3
0,0,2,8,1
0,0,2,6,1
0,0,2,4,1
0,0,2,8,1
0,0,2,8,1
0,0,2,6,1
0,0,3,9,1
0,0,2,9,1
0,0,2,8,1
0,0,3,7,1
0,0,2,19,3
0,0,2,7,1
0,0,1,13,1
0,0,2,8,1
0,0,2,9,1
0,0,3,8,1
0,0,1,12,1
0,0,3,10,1
0,0,2,16,1
0,0,1,11,1
0,0,2,9,1
0,0,2,4,3
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,2,1
0,0,2,0,1
113,5.217391,0,11.73913,0
107,2.727273,0,19.09091,0
105,0,0,0,0
101,3.333333,0,68.33333,0
102,3.157895,0,85.26315,0
106,5,0,115,0
106,0,0,55,0
97,0,0,65.71429,0
0,0,0,22.10526,0
109,0,0,18.46154,0
96,0,0,40,0
100,3,0,54,0
0,0,0,46.66667,0
111,2.068965,0,35.17242,0
110,20,0,0,0
110,0,0,40,0
112,0,0,8.571429,0
118,20,0,0,0
120,0,0,0,0
113,0,0,0,0
109,8.571429,0,51.42857,0
110,0,0,36,0
112,6.666667,0,33.33334,0
110,4,0,60,0
109,0,0,77.14285,0
107,8.571429,0,55.71428,0
112,0,0,12,0
109,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,7.058824,0,7.058824,0
0,5.333333,1,26.66667,0
0,1.071429,2,18.21429,0
0,5.357143,2,35.35714,0
109,17.56097,0,40.97561,0
112,5.769231,0,42.69231,0
109,7.317073,0,32.19512,0
105,1.276596,0,47.23404,0
116,0,0,0,0
112,8.571429,0,8.571429,0
123,34.28572,0,42.85714,0
114,20,0,50,0
117,24,0,80,0
115,21.17647,0,63.52942,0
114,0,0,80,0
111,15,0,22.5,0
116,36,0,36,0
113,17.64706,0,52.94118,0
114,21.17647,0,67.05882,0
104,13.84615,0,76.15385,0
114,30,0,45,0
110,24,0,36,0
111,16.15385,0,50.76923,0
0,0,2,10.52632,1
0,0,3,7.118644,2
0,4,2,8,2
0,5.263158,3,12.63158,3
0,3,2,4,3
0,2,2,0,3
0,5.769231,3,12.69231,1
0,0,2,1,1
0,0,3,7.777778,1
0,0,2,6,1
0,0,2,0,1
0,0,2,5.084746,1
0,0,2,6.101695,1
0,0,3,15.25424,2
0,0,3,11.37931,2
0,1.111111,2,8.888889,1
0,2.105263,1,16.84211,1
0,17.64706,2,25.88235,1
0,7.659575,1,16.59575,2
0,0,2,9.310345,2
0,0,2,36.92308,1
0,4,3,15,1
0,0,2,1.016949,1
0,1.052632,1,13.68421,1
0,1,2,7,3
0,1,2,5,1
0,2.222222,2,7.777778,3
0,2.105263,1,11.57895,1
0,1.111111,2,13.33333,1
0,2.181818,2,14.18182,3
0,0,2,5,3
0,1.132076,3,13.58491,1
125,0,0,9.599999,0
91,2.4,2,25.2,1
0,1.052632,1,23.15789,1
0,1.090909,2,16.36364,2
0,2.068965,1,17.58621,2
0,0,2,19.32203,2
0,1.034483,2,7.241379,3
0,5.106383,1,20.42553,1
0,2.142857,2,21.42857,2
99,5.853658,0,26.34146,0
108,10,0,25,0
102,1.875,0,43.125,0
0,0,2,23.07692,2
0,1.016949,1,16.27119,2
0,5.333333,1,17.33333,2
0,12.30769,1,24.61539,2
0,33.48837,1,29.30233,2
0,26.25,1,30,2
0,5.555555,3,8.888889,1
0,0,2,24.82759,1
0,2,2,6,2
0,0,2,6.101695,1
0,0,3,10.90909,2
0,0,1,16.55172,1
0,0,1,24,2
0,1.052632,2,13.68421,3
0,0,2,4,1
108,2.4,0,19.2,0
111,11.25,0,15,0
110,1.428571,0,27.14286,0
108,1.538462,0,47.69231,0
115,7.5,0,37.5,0
114,6,0,66,0
112,45,0,75,0
113,0,0,120,0
112,0,0,120,0
114,25.71429,0,94.28571,0
113,20,0,60,0
110,10,0,50,0
105,10.43478,0,18.26087,0
0,2.264151,2,24.90566,2
0,2.068965,2,18.62069,2
0,5.555555,2,18.88889,1
0,0,2,23.15789,1
0,0,2,18,1
0,0,2,16.27119,1
0,3.913043,1,18.26087,1
0,0,2,15.78947,2
0,0,3,6.206897,1
0,0,3,7,1
0,0,2,1,1
0,0,2,1,2
0,0,2,3,2
0,0,2,2.033898,1
0,0,2,5,1
0,0,2,3,1
0,2.105263,2,6.31579,1
0,6.792453,2,22.64151,1
0,0,2,58.92857,2
0,1,2,36,1
0,0,3,13,1
0,0,2,9,1
0,0,2,17,1
0,0,3,9,1
0,0,3,12,1
0,0,2,1,1
0,0,1,13,2
0,0,2,16.27119,1
0,0,3,11,1
0,1.132076,2,26.03773,1
0,2.142857,2,12.85714,2
0,0,2,8.135593,1
0,4.444445,2,20,2
0,2.142857,2,6.428572,1
0,0,1,10,1
0,1.132076,2,16.98113,1
0,1.071429,1,24.64286,2
0,1,1,22,2
0,0,1,22.37288,2
0,0,1,29.49152,1
0,0,1,30,1
0,0,1,30,1
0,1.090909,1,25.09091,2
0,0,3,10.52632,1
0,2,3,8,1
0,0,1,12,1
0,1.071429,2,20.35714,2
0,1,2,9,1
0,0,1,14,1
0,0,1,12.41379,1
0,0,1,17,1
0,0,2,18,1
0,1,2,5,1
0,0,1,18,1
0,0,2,35,1
0,0,1,18,1
0,0,2,8,3
0,0,2,20,3
0,0,2,18.62069,2
0,0,1,21,2
0,1,2,9,1
0,0,3,9,2
0,1.071429,3,6.428572,1
0,1.016949,2,1.016949,1
0,1,2,6,1
0,2,3,7,1
0,4.067797,2,8.135593,1
0,0,2,1,1
0,0,2,9.310345,1
0,0,3,7,2
0,1,2,1,3
0,1.052632,2,7.368421,3
0,0,2,8.135593,1
0,0,1,19,2
0,1.052632,2,15.78947,1
0,1,2,5,2
0,0,2,0,1
0,0,2,1,2
0,0,2,1,2
0,0,2,0,3
0,0,2,1,1
0,0,2,4,1
0,0,2,0,1
0,0,0,0,0
0,0,3,10,2
0,0,2,4,1
0,0,2,4,1
0,0,2,11.18644,3
0,0,2,2,1
0,0,2,3,1
0,0,2,4,1
0,4.137931,2,23.7931,1
0,0,2,20.33898,1
0,0,2,18,1
0,0,1,15,3
0,0,2,16,2
0,1.016949,3,12.20339,3
0,1,1,12,1
0,1.071429,1,11.78571,1
0,0,3,9,1
0,6.31579,2,22.10526,2
0,1.034483,3,10.34483,1
0,0,2,19,3
0,3.157895,2,20,2
0,10.90909,2,29.09091,2
96,0,0,39.47368,0
110,4.444445,0,26.66667,0
108,10,0,33.33334,0
108,12,0,30,0
113,22.5,0,37.5,0
111,24,0,48,0
105,4.285715,0,68.57143,0
100,0,0,37.5,0
0,2.264151,2,45.28302,1
0,2.608696,1,41.73913,3
125,0,0,23.26531,0
0,0,2,37.62712,2
114,4,0,28,0
0,3.214286,2,24.64286,1
0,10.34483,2,21.72414,2
0,9,2,37,2
0,10.71429,2,32.14286,2
0,10.52632,2,45.26316,3
0,4.210526,2,64.21053,2
0,8.727272,2,74.18182,2
0,5,1,35,2
0,6.521739,1,39.13044,2
0,8.571429,1,48.57143,2
0,5.106383,1,29.3617,2
0,4.897959,1,42.85714,2
0,6.923077,2,32.30769,2
0,3.333333,2,32.22222,1
0,6.666667,2,44.44444,3
0,5.454545,1,40.36364,3
0,4.285715,2,37.5,3
0,2.033898,2,27.45763,3
0,1.034483,2,35.17242,2
115,1.621622,0,30.81081,0
112,12,0,24,0
108,0,0,46.66667,0
106,0,0,17.14286,0
106,6,0,18,0
104,4.615385,0,69.23077,0
102,0,0,0,0
102,0,0,24,0
0,5.454545,0,57.27273,0
0,1.111111,2,18.88889,2
0,0,2,15.25424,2
0,0,2,23,3
0,0,2,28,2
0,0,2,19,2
0,0,2,15,2
0,1.016949,1,24.40678,2
0,0,2,9,3
0,0,2,5,2
0,0,3,8,3
0,0,2,9,2
0,0,2,2.068965,1
0,0,2,6,1
0,0,2,27.45763,2
0,0,3,9.310345,2
0,0,2,4,2
0,0,2,1,1
0,0,2,0,1
0,0,2,9,1
0,0,2,4,1
0,0,2,23.7931,2
0,0,2,13,1
0,0,2,13,3
0,0,1,15,2
0,0,1,14,2
0,0,2,27,1
0,0,1,16,2
0,0,1,13,2
0,0,1,17,1
0,0,1,14,1
0,0,2,15,1
0,0,2,18,2
0,0,1,20,1
0,0,1,13,1
0,0,2,8,2
0,0,2,18,1
0,0,2,16,2
0,0,2,15,1
0,0,1,12,1
0,0,1,15,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,2,1
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,2,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,2,2,1
0,0,0,0,0
0,0,0,0,0
0,1,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,2,4,1
0,0,1,21,2
0,0,2,19,1
0,0,1,18,1
0,0,2,11,1
0,1,1,16,1
0,0,1,13,1
0,0,2,18.62069,1
0,0,2,19,2
0,0,1,14,3
0,0,2,15,3
0,0,2,23,2
0,0,3,7,1
0,2,2,8,1
0,0,2,4,1
0,0,3,6,1
0,1,3,9,1
0,0,2,6,1
0,0,2,4,1
0,0,2,5,1
0,0,2,3,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,1.071429,2,5.357143,1
0,0,2,3,1
0,1.016949,2,8.135593,1
0,2.181818,3,7.636364,1
0,1.016949,1,15.25424,1
0,1,2,14,1
0,1.034483,2,7.241379,1
0,1.016949,1,14.23729,1
0,0,1,13.44828,1
0,0,1,24.4898,1
0,1.621622,1,34.05405,2
0,12.5,0,17.5,0
0,1.034483,3,9.310345,2
0,0,1,14.4,1
0,0,1,0,1
0,0,2,5,1
0,1,2,0,1
0,0,2,2,1
0,0,2,0,1
0,0,0,0,0
0,0,2,2,2
0,0,2,0,2
0,0,0,0,0
0,4.705883,2,21.17647,2
0,3.050847,2,32.54237,1
0,2,1,14,1
0,1.052632,1,21.05263,1
0,0,1,23,1
0,1.052632,2,15.78947,1
0,0,2,3.333333,1
0,2.181818,2,6.545455,1
0,4,2,18,3
0,11.37931,3,11.37931,2
0,6.206897,2,16.55172,2
0,0,1,15.91837,1
0,11.25,1,11.25,2
0,11.6129,0,21.29032,0
0,1.578947,0,17.36842,0
0,0,2,4,1
0,0,3,5.084746,1
0,3.214286,3,8.571429,1
0,1.090909,2,4.363636,1
0,0,1,10.34483,1
0,1,2,15,1
0,0,1,20,1
0,0,1,15,1
0,1.016949,1,16.27119,1
0,0,2,13.22034,1
0,0,1,24,1
0,0,1,20.68966,1
0,1,1,15,1
0,2,2,6,2
0,0,2,19,2
0,0,1,22.10526,1
0,1.016949,1,18.30508,1
0,2.068965,1,13.44828,2
0,4.067797,1,22.37288,2
0,0,2,7,2
0,0,1,14,1
0,1.034483,2,15.51724,1
0,1,2,14,1
0,0,1,12,1
0,0,1,15,1
0,0,2,18.62069,1
0,0,1,11,1
0,0,1,12,1
0,0,2,6.101695,1
0,0,1,19.32203,1
0,2.222222,1,18.88889,1
0,0,2,10,1
0,0,3,7,1
0,0,2,3,1
0,0,2,3,1
0,0,2,14.48276,1
0,0,1,10,1
0,2.068965,1,10.34483,1
0,0,3,8.571429,1
0,1.111111,2,11.11111,1
0,0,2,15,1
0,1.034483,1,15.51724,1
0,1.016949,1,15.25424,1
0,0,1,14,2
0,0,2,16,1
0,2.264151,2,24.90566,1
0,2.264151,1,16.98113,1
0,0,1,18,1
0,1,2,22,1
0,0,2,9.152542,1
0,0,2,7.777778,1
0,0,2,19,1
0,1.034483,1,21.72414,1
0,1.034483,2,32.06897,2
0,5,1,20,1
0,1.090909,2,33.81818,2
0,2.352941,2,22.35294,1
0,3,2,38,1
0,1.22449,1,35.5102,1
0,0,1,15,2
0,0,2,5.454545,1
0,4.210526,1,12.63158,2
0,0,2,18,2
0,3.913043,1,24.78261,2
0,4.615385,1,27.69231,2
0,6,3,9.599999,1
0,2.033898,2,4.067797,1
0,0,2,4,1
0,1.016949,1,11.18644,1
0,1.016949,1,13.22034,1
0,0,2,12,1
0,0,1,24,1
0,2.105263,1,15.78947,1
0,1,2,3,1
0,3,2,5,2
0,3.103448,2,3.103448,2
0,0,2,4,3
0,2,3,7,1
0,0,2,4,1
0,0,2,2,1
0,6,2,1,1
0,0,2,1,1
0,0,2,2.068965,1
0,2.068965,2,10.34483,1
0,0,2,19.24528,1
0,0,2,1.016949,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,3,6.31579,1
0,2,3,6,1
0,0,2,15,1
0,0,2,3,1
0,0,2,0,1
0,0,2,1,1
0,0,2,5.084746,1
0,0,2,1,1
0,0,2,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,2,1
0,0,2,6,1
0,0,2,3.050847,1
0,0,2,3,1
0,0,2,0,1
0,1,2,2,1
0,0,2,0,1
0,0,2,4,1
0,0,2,1,1
0,0,2,4,1
0,0,2,3,3
0,0,2,2,3
0,0,2,2,3
0,0,2,0,3
0,2,2,3,3
0,0,2,1.016949,1
0,0,2,2,1
0,0,2,3,1
0,1.071429,2,2.142857,2
0,0,2,1,2
0,0,2,0,3
0,1,2,9,3
0,0,2,4.210526,2
0,1,2,4,1
0,0,2,3,1
0,0,2,2,1
0,1,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1.034483,0,0,0
0,0,2,8.421053,2
0,0,2,0,2
0,0,2,1,1
0,0,2,4,2
0,0,2,3,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1,1
0,1,2,4,1
0,0,2,0,1
0,0,0,0,0
0,0,2,1.016949,1
0,0,2,6,1
0,0,2,0,1
0,0,3,8,1
0,1,2,4,1
0,0,2,1,1
0,0,0,0,0
0,0,0,0,0
0,0,2,6.31579,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,3
0,0,0,0,0
0,0,2,1,3
0,0,2,0,3
0,0,0,0,0
0,0,0,0,0
0,2,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,4,3
0,0,2,3,3
0,1.463415,2,2.926829,3
0,7.5,1,27,1
0,0,2,5.172414,1
0,0,2,4.137931,2
0,0,2,3,1
0,1.304348,2,3.913043,2
0,5,2,40,2
109,0,0,0,0
114,20,0,50,0
117,60,0,17.14286,0
118,15,0,105,0
117,13.84615,0,73.84615,0
119,60,0,60,0
116,0,0,0,0
130,12,0,60,0
108,2.307692,0,36.92308,0
0,1.016949,2,30.50848,2
0,3.529412,2,30.58824,2
0,1,1,17,2
0,4.528302,2,27.16981,2
0,0,2,24.64286,3
0,1,2,18,3
0,0,2,22.64151,2
0,0,1,15.78947,2
111,12.5,0,30,0
104,25,0,10,0
97,10.90909,0,51.81818,0
96,3.829787,0,65.10638,0
0,4.444445,2,42.22222,2
0,1.034483,2,14.48276,2
0,8.421053,2,14.73684,3
0,1.052632,2,12.63158,3
0,1.132076,2,29.43396,3
0,1.111111,2,21.11111,3
0,0,1,13.84615,2
0,0,1,12.85714,2
0,1.090909,2,17.45454,2
0,0,3,6,3
0,1.016949,2,7.118644,2
0,0,2,3,1
0,0,1,16.36364,2
0,0,2,11.57895,1
0,0,2,4.285715,3
0,0,2,11.48936,3
0,2.033898,2,12.20339,2
0,2.181818,2,10.90909,3
0,3,1,12,3
0,1.153846,2,16.15385,3
0,0,1,17.28814,3
0,0,2,19.32203,2
0,0,2,24,2
0,0,1,15,1
0,0,2,12.20339,3
0,0,1,14,2
0,0,2,19,2
0,0,1,10,3
0,0,1,20,2
0,0,1,9.642857,3
0,0,1,12.20339,2
0,0,2,2,1
0,0,3,6.545455,1
0,1.034483,3,9.310345,1
0,6,2,12,1
0,0,2,10.71429,1
0,0,2,5.084746,1
102,1.666667,0,25,0
126,5.454545,0,79.09091,0
106,0,0,30,0
112,5.714286,0,31.42857,0
117,0,0,0,0
116,36,0,12,0
118,8.571429,0,34.28572,0
104,0,0,67.5,0
106,0,0,24,0
101,2.222222,0,24.44444,0
97,2.4,0,28.8,0
0,4.615385,0,36.92308,0
108,12,0,36,0
103,0,0,33.33334,0
102,0,0,0,0
0,0,0,51,0
0,0,0,38.18182,0
0,0,0,25,0
0,0,1,40.85106,2
0,0,1,42.85714,3
113,0,0,0,0
113,0,0,0,0
111,0,0,0,0
108,0,0,0,0
112,0,0,0,0
117,0,0,0,0
114,0,0,0,0
111,0,0,18.57143,0
108,0,0,20,0
106,20,0,20,0
104,20,0,0,0
102,0,0,17.14286,0
102,10.34483,0,24.82759,0
98,0,0,22.5,0
94,2.142857,0,6.428572,0
0,3.428571,0,37.71429,0
0,5.882353,2,27.05882,2
0,2.790698,1,34.88372,2
0,0,1,12.20339,2
0,2.307692,2,35.76923,3
0,0,2,38.18182,3
0,2.666667,1,38.66667,2
0,4.864865,1,30.81081,2
0,2.307692,2,23.07692,2
0,3.214286,1,22.5,2
0,3.272727,2,30.54545,2
0,0,3,9.152542,2
0,1.016949,1,12.20339,2
0,18,1,19,3
0,12,1,18,3
0,7.118644,2,23.38983,3
0,10,1,19,3
0,0,1,12.20339,3
0,8.275862,2,15.51724,3
0,0,2,22.75862,3
0,4.090909,1,25.90909,2
0,12,1,55,2
0,12.20339,2,44.74576,2
0,2.264151,2,45.28302,2
0,1,2,24,2
0,8,1,21,2
0,1,1,11,3
0,11,2,39,2
0,1,2,25,2
0,3.050847,2,30.50848,2
0,0,2,19,1
0,4,1,17,2
0,8,2,15,2
0,0,1,15,3
0,5.172414,1,15.51724,3
0,22.37288,2,25.42373,3
0,17,1,26,3
0,10,2,26,2
0,1,2,18,3
0,0,1,14,2
0,2,2,25,1
0,0,2,30.50848,2
0,1,2,24,2
0,1,2,20,2
0,0,1,18,3
0,3.050847,2,23.38983,2
0,4.285715,2,31.07143,2
0,5,1,21,3
0,8,1,20,3
0,2.142857,2,26.78571,1
0,4,2,20,1
0,3,2,27,2
0,1,2,22,2
0,2,2,16,2
0,8.571429,2,31.07143,1
0,3.157895,2,32.63158,2
0,0,2,35,2
0,0,2,15.78947,1
0,1.016949,2,17.28814,1
0,1.052632,1,13.68421,1
0,17.5,1,35,1
0,1.016949,1,21.35593,1
0,3.050847,2,25.42373,1
0,0,2,27.36842,1
0,0,2,15,1
0,0,1,18,1
0,0,1,15,2
0,0,2,25,2
0,0,1,13,1
0,1.090909,2,16.36364,1
0,0,2,14,1
0,0,1,17,2
0,0,1,19,3
0,0,2,17.14286,3
0,3.050847,2,27.45763,3
0,2.033898,2,28.47458,2
0,7.241379,1,21.72414,3
0,6.206897,2,21.72414,2
0,0,2,20,2
0,0,2,14,3
0,3.913043,1,10.43478,3
0,19.35484,1,32.90322,2
0,2,1,24,1
0,1,2,25,2
0,2.727273,1,16.36364,3
0,7.241379,2,23.7931,3
0,4.528302,2,29.43396,2
0,0,1,26,2
0,1,2,13,2
0,0,2,3,1
0,0,2,0,1
0,0,2,1,1
0,0,2,8.235294,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,3,7,1
0,0,2,19,3
0,0,1,14,3
0,0,1,25,3
0,0,1,16,3
0,0,1,20,3
0,0,1,11,2
0,0,2,19,1
0,0,1,13,2
0,0,1,15,2
0,0,1,13,1
0,0,2,14,2
0,0,2,14,2
0,0,1,17,1
0,0,2,17,1
0,0,2,20,1
0,0,2,4,1
0,0,2,8,1
0,0,2,5,1
0,0,1,11,1
0,0,2,9,1
0,0,1,10,1
0,0,2,11,1
0,0,3,10,2
0,0,3,7,1
0,0,2,17,3
0,0,2,14,2
0,0,2,9,1
0,0,1,17,1
0,0,2,7,1
0,0,1,17,2
0,0,3,8,2
0,0,2,9,2
0,0,2,2,1
0,0,3,10.34483,1
0,0,3,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
